"('map', 0.9991872310638428, (989.5120849609375, 260.76153564453125, 225.5880889892578, 191.8131561279297))","('face', 0.9438856244087219, (219.22183227539062, 398.7140197753906, 87.44111633300781, 110.03489685058594))","('dice', 0.8488519787788391, (396.5250244140625, 162.6787567138672, 61.71808624267578, 119.1795883178711))","('key', 0.415010929107666, (653.285400390625, 189.50328063964844, 95.85857391357422, 49.27896499633789))","('ball', 0.2957083284854889, (850.5137939453125, 710.094482421875, 131.97018432617188, 18.282058715820312))"
"('map', 0.9992623329162598, (989.7825927734375, 261.0671691894531, 225.39541625976562, 187.78195190429688))","('face', 0.9413567185401917, (219.6872100830078, 398.7740173339844, 86.69712829589844, 110.16929626464844))","('dice', 0.8244574069976807, (396.574951171875, 162.6876678466797, 61.41746520996094, 119.12140655517578))","('key', 0.4412764608860016, (653.6724243164062, 190.05487060546875, 96.74020385742188, 49.613956451416016))","('ball', 0.2973397672176361, (850.3319702148438, 710.1254272460938, 130.8792724609375, 18.353612899780273))"
"('map', 0.9991024136543274, (989.8016967773438, 261.3146667480469, 224.29754638671875, 188.37890625))","('face', 0.9430238008499146, (220.58412170410156, 398.46875, 87.48382568359375, 112.56182861328125))","('dice', 0.7653593420982361, (396.8214416503906, 162.93995666503906, 62.35419845581055, 117.34620666503906))","('key', 0.42993029952049255, (653.8953247070312, 190.00343322753906, 96.4454345703125, 50.00003433227539))","('ball', 0.292464017868042, (849.7679443359375, 709.8162841796875, 132.2281951904297, 18.90850067138672))"
"('map', 0.9989596605300903, (989.7633056640625, 261.1554260253906, 224.16067504882812, 188.47088623046875))","('face', 0.9462819695472717, (219.72084045410156, 397.09405517578125, 87.65486907958984, 112.25994110107422))","('dice', 0.7636212110519409, (397.07684326171875, 162.71421813964844, 61.62774658203125, 118.09344482421875))","('key', 0.4549727141857147, (654.3378295898438, 190.23948669433594, 96.65757751464844, 49.09283447265625))","('ball', 0.2507748305797577, (850.4944458007812, 709.3818969726562, 130.56011962890625, 19.25321388244629))"
"('map', 0.9991012215614319, (989.195068359375, 261.0229187011719, 221.81973266601562, 192.23507690429688))","('face', 0.9454991221427917, (219.66256713867188, 397.39959716796875, 87.65486907958984, 112.09561920166016))","('dice', 0.8244337439537048, (396.9382019042969, 163.33822631835938, 63.73944854736328, 118.281005859375))","('key', 0.4091034531593323, (655.2676391601562, 190.39877319335938, 96.76383209228516, 49.42958068847656))"
"('map', 0.9989450573921204, (989.4578857421875, 260.967529296875, 220.71231079101562, 189.11618041992188))","('face', 0.9536898136138916, (219.16378784179688, 396.72772216796875, 88.59072875976562, 111.60408782958984))","('dice', 0.8246906399726868, (397.25830078125, 163.01138305664062, 63.61507797241211, 115.56924438476562))","('key', 0.540499210357666, (656.8193359375, 196.6554718017578, 98.8893814086914, 48.02003860473633))","('ball', 0.26261648535728455, (849.7030639648438, 709.5730590820312, 129.4176483154297, 18.679086685180664))"
"('map', 0.9988996386528015, (989.849853515625, 261.47833251953125, 222.633544921875, 189.43966674804688))","('face', 0.9429835677146912, (220.1584014892578, 396.7932434082031, 89.02436065673828, 110.78966522216797))","('dice', 0.7734662890434265, (397.1724853515625, 162.92884826660156, 63.73944854736328, 116.84591674804688))","('key', 0.4605075716972351, (656.7005004882812, 196.68020629882812, 98.25165557861328, 47.91756820678711))","('ball', 0.25513777136802673, (849.8143920898438, 709.8351440429688, 131.84136962890625, 18.06906509399414))"
"('map', 0.99908846616745, (989.8401489257812, 261.40753173828125, 222.57920837402344, 188.97772216796875))","('face', 0.9462507367134094, (219.3559112548828, 397.55096435546875, 89.6678466796875, 111.44073486328125))","('dice', 0.7849925756454468, (397.0357971191406, 162.96759033203125, 61.50749588012695, 117.20304870605469))","('key', 0.5602438449859619, (656.0021362304688, 196.59201049804688, 95.74162292480469, 47.227970123291016))","('ball', 0.2657226324081421, (849.510009765625, 709.775390625, 130.4963836669922, 18.688209533691406))"
"('map', 0.9989705681800842, (990.0068359375, 261.5868835449219, 223.123291015625, 189.30096435546875))","('face', 0.9454909563064575, (218.97340393066406, 398.2893371582031, 89.40552520751953, 110.23655700683594))","('dice', 0.7260218262672424, (396.882080078125, 163.11859130859375, 60.93951416015625, 117.3032455444336))","('key', 0.577923595905304, (655.7813720703125, 196.3956756591797, 95.76500701904297, 47.68125534057617))","('ball', 0.2733916938304901, (850.23681640625, 710.239990234375, 132.61614990234375, 18.273134231567383))"
"('map', 0.9991679191589355, (989.4939575195312, 261.55438232421875, 224.07859802246094, 188.33290100097656))","('face', 0.9455175399780273, (218.7432861328125, 398.7886047363281, 89.06784057617188, 108.5142593383789))","('dice', 0.7581161856651306, (396.5901184082031, 163.24806213378906, 61.44746398925781, 117.8486328125))","('key', 0.592448353767395, (655.4482421875, 196.57275390625, 96.49253845214844, 48.16975021362305))","('ball', 0.31055957078933716, (849.129638671875, 709.8287963867188, 130.43267822265625, 18.807212829589844))"
"('map', 0.9990677237510681, (989.7825927734375, 261.6355285644531, 223.64137268066406, 188.01132202148438))","('face', 0.9301292300224304, (218.76849365234375, 400.1749267578125, 87.97645568847656, 109.60590362548828))","('dice', 0.7830137610435486, (396.41827392578125, 162.9510498046875, 59.9654426574707, 117.0457763671875))","('key', 0.5361745953559875, (655.7186889648438, 196.6162567138672, 98.09586334228516, 48.125667572021484))","('ball', 0.28128859400749207, (849.8515625, 709.6237182617188, 130.17819213867188, 18.82558822631836))"
"('map', 0.999160885810852, (989.5030517578125, 261.2049865722656, 223.34127807617188, 190.5994415283203))","('face', 0.9169129133224487, (218.9466552734375, 399.5281677246094, 87.97645568847656, 108.47451782226562))","('dice', 0.7842395305633545, (396.6514587402344, 162.87841796875, 60.880027770996094, 116.68912506103516))","('key', 0.5628204345703125, (655.7552490234375, 196.74545288085938, 98.70846557617188, 48.61871337890625))","('ball', 0.2766056954860687, (849.1207275390625, 709.566650390625, 130.4963836669922, 18.862394332885742))"
"('map', 0.9991997480392456, (989.7633056640625, 261.09478759765625, 222.52487182617188, 188.65504455566406))","('face', 0.9331173300743103, (219.01502990722656, 399.23956298828125, 86.63365173339844, 109.41875457763672))","('dice', 0.8149049878120422, (397.13629150390625, 163.20716857910156, 63.027626037597656, 118.17997741699219))","('key', 0.5280952453613281, (656.1713256835938, 196.78114318847656, 97.33247375488281, 46.880462646484375))","('ball', 0.3172962963581085, (849.8422241210938, 709.9041748046875, 129.79736328125, 19.196889877319336))"
"('map', 0.9988793134689331, (989.2552490234375, 261.199462890625, 222.33480834960938, 189.43966674804688))","('face', 0.9291235208511353, (219.12808227539062, 399.11322021484375, 85.39469909667969, 106.62344360351562))","('dice', 0.7891494631767273, (396.9494934082031, 163.05465698242188, 63.92646026611328, 115.00630950927734))","('key', 0.45417195558547974, (656.3574829101562, 196.41836547851562, 97.79695129394531, 49.0389289855957))","('ball', 0.2860456705093384, (849.8328857421875, 709.822509765625, 131.97018432617188, 18.425447463989258))"
"('map', 0.9990221261978149, (989.7159423828125, 261.3802490234375, 224.29754638671875, 190.5994415283203))","('face', 0.9387394189834595, (219.2843780517578, 398.60565185546875, 86.61251068115234, 104.43997192382812))","('dice', 0.7319350242614746, (397.2831726074219, 162.6876678466797, 65.57036590576172, 114.06954193115234))","('key', 0.3808102607727051, (655.0167846679688, 190.13717651367188, 97.58230590820312, 50.30000305175781))","('ball', 0.35387489199638367, (849.237548828125, 710.0601806640625, 128.97605895996094, 19.140731811523438))"
"('map', 0.9991495013237, (989.2552490234375, 260.711181640625, 224.84580993652344, 191.57913208007812))","('face', 0.918109655380249, (218.8056182861328, 398.4173889160156, 86.27483367919922, 105.61305236816406))","('dice', 0.7926981449127197, (397.0650634765625, 162.87841796875, 63.428977966308594, 116.91725158691406))","('key', 0.37918028235435486, (654.4671630859375, 190.16844177246094, 95.81177520751953, 49.89333724975586))","('ball', 0.3502935469150543, (849.5833740234375, 709.7564697265625, 127.75384521484375, 19.300275802612305))"
"('map', 0.9993390440940857, (989.395263671875, 261.0174255371094, 226.80300903320312, 189.16236877441406))","('face', 0.8972414135932922, (218.73141479492188, 398.13323974609375, 86.40130615234375, 105.028076171875))","('dice', 0.8295122981071472, (397.1064758300781, 162.54299926757812, 63.988914489746094, 118.06462097167969))","('key', 0.405171662569046, (654.4024047851562, 189.78512573242188, 96.17503356933594, 50.77191925048828))","('ball', 0.31736981868743896, (849.237548828125, 709.9041748046875, 130.3053741455078, 19.15007972717285))"
"('map', 0.9990563988685608, (989.613037109375, 259.92791748046875, 224.29754638671875, 190.7390899658203))","('face', 0.8986859321594238, (218.46783447265625, 399.0313720703125, 87.93350982666016, 104.22982788085938))","('dice', 0.8197574019432068, (396.574951171875, 163.0384979248047, 63.70832824707031, 117.66177368164062))","('key', 0.4449167549610138, (656.12890625, 196.8799591064453, 97.82083129882812, 49.16780471801758))","('ball', 0.30724430084228516, (848.9956665039062, 710.230712890625, 130.3053741455078, 18.679086685180664))"
"('map', 0.999042272567749, (989.7633056640625, 260.265380859375, 226.3052215576172, 190.69253540039062))","('face', 0.897282063961029, (218.21377563476562, 398.7593688964844, 86.46461486816406, 102.41992950439453))","('dice', 0.7431817054748535, (396.5850524902344, 163.01683044433594, 60.082679748535156, 118.75843811035156))","('key', 0.5251209139823914, (655.25732421875, 196.93310546875, 98.58804321289062, 48.94921875))","('ball', 0.29574814438819885, (848.6258544921875, 709.7470092773438, 129.22821044921875, 18.380517959594727))"
"('map', 0.9991379976272583, (989.6876220703125, 260.09423828125, 221.9822540283203, 188.74717712402344))","('face', 0.8769876956939697, (218.61732482910156, 400.667724609375, 86.359130859375, 105.79369354248047))","('dice', 0.7309456467628479, (396.50531005859375, 162.91769409179688, 60.55391311645508, 120.79069519042969))","('key', 0.6156092286109924, (654.6373901367188, 196.4092559814453, 94.45309448242188, 47.56498718261719))"
"('map', 0.9990653395652771, (989.5486450195312, 261.2049865722656, 224.16067504882812, 188.93157958984375))","('face', 0.8819594383239746, (218.436767578125, 400.95068359375, 86.42240905761719, 106.75367736816406))","('dice', 0.7202563285827637, (390.1327819824219, 163.2327880859375, 60.55391311645508, 120.14366149902344))","('key', 0.6544207334518433, (653.8079223632812, 196.2848663330078, 95.69488525390625, 48.4972038269043))","('ball', 0.28278446197509766, (849.5650634765625, 709.92919921875, 130.8792724609375, 18.83478355407715))"
"('map', 0.9991214275360107, (989.8790283203125, 260.4241638183594, 221.92807006835938, 188.79327392578125))","('face', 0.8987072110176086, (218.37466430664062, 401.1883850097656, 86.95149230957031, 107.00157165527344))","('dice', 0.757708728313446, (396.2972412109375, 163.00048828125, 61.17802047729492, 117.57562255859375))","('key', 0.664143979549408, (654.5220947265625, 196.47357177734375, 96.23374938964844, 48.458736419677734))","('ball', 0.27812063694000244, (849.3370361328125, 709.8916625976562, 130.24176025390625, 18.743040084838867))"
"('map', 0.9992009401321411, (989.613037109375, 261.09478759765625, 223.72329711914062, 191.34542846679688))","('face', 0.9193118810653687, (218.14300537109375, 400.26702880859375, 85.68707275390625, 103.17282104492188))","('dice', 0.7964826226234436, (396.4517822265625, 163.34317016601562, 61.32756042480469, 116.02156829833984))","('key', 0.5833732485771179, (655.3191528320312, 196.52511596679688, 98.37166595458984, 47.43452453613281))","('ball', 0.2811640501022339, (849.5008544921875, 709.4760131835938, 131.45567321777344, 18.66085433959961))"
"('map', 0.9991187453269958, (989.6876220703125, 261.8775329589844, 222.44338989257812, 188.5629425048828))","('face', 0.9270650744438171, (218.50186157226562, 400.0077819824219, 85.47813415527344, 102.08914184570312))","('dice', 0.7758165597915649, (396.9552307128906, 163.28843688964844, 62.56768798828125, 115.66802978515625))","('key', 0.5835435390472412, (656.150146484375, 196.76580810546875, 97.72535705566406, 46.69484329223633))","('ball', 0.2522554099559784, (850.0479736328125, 709.4234008789062, 129.35447692871094, 18.64263916015625))"
"('map', 0.9989295601844788, (989.5120849609375, 262.7388610839844, 220.76622009277344, 187.59864807128906))","('face', 0.9056165814399719, (218.68399047851562, 399.3646545410156, 85.43640899658203, 100.61073303222656))","('dice', 0.7990021705627441, (397.0886535644531, 163.08677673339844, 62.99686050415039, 116.31936645507812))","('key', 0.5048348903656006, (656.4215087890625, 196.6951446533203, 96.8583755493164, 47.1473274230957))"
"('map', 0.9987296462059021, (989.9278564453125, 263.09649658203125, 220.92796325683594, 187.87367248535156))","('face', 0.9095431566238403, (218.8011474609375, 398.67840576171875, 84.87507629394531, 101.55467987060547))","('dice', 0.8126193881034851, (397.42962646484375, 162.98956298828125, 64.90145111083984, 113.70807647705078))","('key', 0.5573312640190125, (657.6837158203125, 196.755615234375, 98.32363891601562, 47.87079620361328))"
"('map', 0.9991441965103149, (989.8692626953125, 262.42230224609375, 220.44305419921875, 188.4248809814453))","('face', 0.8752897381782532, (218.5536346435547, 398.54595947265625, 85.9175033569336, 105.30408477783203))","('dice', 0.8533557057380676, (397.6910705566406, 162.1488037109375, 64.42784118652344, 117.41785430908203))","('key', 0.4805971086025238, (657.0199584960938, 197.01438903808594, 99.90859985351562, 48.155052185058594))","('ball', 0.308927983045578, (850.4418334960938, 709.4329833984375, 128.72439575195312, 18.963977813720703))"
"('map', 0.9996103644371033, (990.5703735351562, 260.8340759277344, 222.2262725830078, 187.78195190429688))","('face', 0.9041974544525146, (219.5185089111328, 397.2890625, 86.7818374633789, 104.20437622070312))","('dice', 0.8896740078926086, (398.434814453125, 161.32806396484375, 64.99659729003906, 117.27461242675781))","('key', 0.5501248240470886, (655.8495483398438, 189.32147216796875, 96.6929931640625, 49.42958068847656))","('ball', 0.35382747650146484, (851.21630859375, 709.8193969726562, 125.71180725097656, 19.103384017944336))"
"('map', 0.999667227268219, (990.8380737304688, 260.2198486328125, 222.74229431152344, 186.86729431152344))","('dice', 0.8967364430427551, (399.6209411621094, 160.74606323242188, 64.93315124511719, 118.64251708984375))","('face', 0.8818880915641785, (220.26104736328125, 396.5385437011719, 86.76065063476562, 106.25962829589844))","('key', 0.5452595949172974, (657.5235595703125, 188.38876342773438, 98.4918212890625, 50.03361511230469))","('ball', 0.424148827791214, (850.5955810546875, 709.4393310546875, 120.33637237548828, 19.81593894958496))"
"('map', 0.99970543384552, (991.9981689453125, 258.77423095703125, 221.1708221435547, 190.32044982910156))","('dice', 0.9335781335830688, (399.400634765625, 160.20872497558594, 64.2393569946289, 118.30987548828125))","('face', 0.9120392799377441, (219.98699951171875, 395.22015380859375, 86.06446075439453, 103.2799301147461))","('key', 0.47121354937553406, (656.5125122070312, 187.54417419433594, 97.9642333984375, 49.49298095703125))","('ball', 0.42239105701446533, (850.6680297851562, 709.1572265625, 123.73261260986328, 20.295766830444336))"
"('map', 0.9996386170387268, (991.9052124023438, 259.7432861328125, 224.6537628173828, 191.9536895751953))","('dice', 0.932629406452179, (399.936767578125, 159.6724853515625, 64.68000030517578, 117.90619659423828))","('face', 0.9144880175590515, (220.1943817138672, 395.4062194824219, 86.52796936035156, 104.91275024414062))","('key', 0.5223622918128967, (658.8416748046875, 187.13101196289062, 99.59201049804688, 51.38608932495117))","('ball', 0.5075275301933289, (850.4849243164062, 709.3530883789062, 125.06893920898438, 20.246278762817383))"
"('map', 0.9995449185371399, (991.7227783203125, 258.833740234375, 221.73851013183594, 192.3759307861328))","('dice', 0.9371616244316101, (399.65582275390625, 159.2412109375, 63.584022521972656, 116.00740814208984))","('face', 0.894279420375824, (219.76866149902344, 394.9293518066406, 87.91204833984375, 105.53572082519531))","('key', 0.6130297183990479, (659.109375, 187.26910400390625, 96.68118286132812, 50.42295455932617))","('ball', 0.495795339345932, (850.1799926757812, 708.9454956054688, 125.61976623535156, 20.108348846435547))"
"('map', 0.9995737671852112, (991.8789672851562, 258.7086181640625, 221.4950408935547, 192.65792846679688))","('dice', 0.9241586327552795, (400.0948486328125, 159.34703063964844, 65.31473541259766, 118.30987548828125))","('face', 0.9192556738853455, (220.40679931640625, 395.8484191894531, 86.80302429199219, 105.16278839111328))","('key', 0.6208100318908691, (659.301025390625, 187.1409149169922, 98.17971801757812, 50.26317596435547))","('ball', 0.577113926410675, (851.2509155273438, 709.3306884765625, 121.84406280517578, 19.961606979370117))"
"('map', 0.9993786811828613, (991.7357177734375, 258.7563171386719, 221.035888671875, 194.45361328125))","('face', 0.9204019904136658, (220.14193725585938, 395.1507568359375, 87.48382568359375, 105.85828399658203))","('dice', 0.9122946858406067, (399.76177978515625, 159.80723571777344, 65.53836059570312, 115.42825317382812))","('key', 0.6058552861213684, (658.381103515625, 186.7926025390625, 94.67242431640625, 50.392189025878906))","('ball', 0.5541675090789795, (851.5955810546875, 709.2633666992188, 122.919677734375, 20.514965057373047))"
"('map', 0.9993956685066223, (992.6500244140625, 258.390869140625, 218.91455078125, 190.92544555664062))","('face', 0.9169152975082397, (220.59913635253906, 394.6816101074219, 86.97273254394531, 102.21383666992188))","('dice', 0.8973101377487183, (400.36614990234375, 160.4644775390625, 66.40811157226562, 116.04989624023438))","('key', 0.5939586162567139, (659.447265625, 186.9556121826172, 97.24933624267578, 50.530784606933594))","('ball', 0.5348227620124817, (850.6727294921875, 709.598388671875, 123.91399383544922, 20.1181697845459))"
"('map', 0.999206006526947, (991.91845703125, 258.5650634765625, 220.41616821289062, 193.64822387695312))","('dice', 0.9126582145690918, (400.88543701171875, 159.65304565429688, 66.83099365234375, 113.66645050048828))","('face', 0.8590648174285889, (220.53012084960938, 394.0345153808594, 88.3315658569336, 104.49736022949219))","('key', 0.6002750992774963, (660.2918701171875, 187.2101593017578, 96.96484375, 49.345176696777344))","('ball', 0.5231716632843018, (850.0855712890625, 709.3739013671875, 123.06982421875, 20.355314254760742))"
"('map', 0.9992853403091431, (992.18701171875, 258.1432189941406, 220.22789001464844, 192.6109161376953))","('dice', 0.9207057952880859, (400.7742614746094, 158.8648681640625, 67.45388793945312, 114.36233520507812))","('face', 0.8751462697982788, (221.12709045410156, 393.31170654296875, 91.25797271728516, 110.31732177734375))","('key', 0.7035346031188965, (659.2437133789062, 185.84336853027344, 98.0479736328125, 47.60855484008789))","('ball', 0.5310410261154175, (849.5650634765625, 708.8805541992188, 122.919677734375, 20.275957107543945))"
"('map', 0.9995239973068237, (992.269287109375, 258.4330139160156, 217.05191040039062, 191.43887329101562))","('dice', 0.9017734527587891, (400.9861755371094, 158.09056091308594, 67.94974517822266, 112.41078186035156))","('face', 0.8681213855743408, (220.65614318847656, 392.7644348144531, 90.93547821044922, 111.16899108886719))","('key', 0.6930164694786072, (660.0303955078125, 185.0318603515625, 100.39762878417969, 49.644248962402344))","('ball', 0.6295528411865234, (850.255859375, 709.2055053710938, 119.28336334228516, 20.605316162109375))"
"('map', 0.9995182156562805, (992.85400390625, 258.5110778808594, 218.35409545898438, 191.67271423339844))","('dice', 0.9324889779090881, (400.891357421875, 158.36949157714844, 68.7171630859375, 113.09898376464844))","('face', 0.9000191688537598, (220.68014526367188, 393.3248291015625, 90.11773681640625, 112.795654296875))","('key', 0.7831004858016968, (659.3840942382812, 185.0845947265625, 99.04643249511719, 47.23517608642578))","('ball', 0.5658413767814636, (849.40966796875, 709.1958618164062, 125.06893920898438, 20.685962677001953))"
"('map', 0.999537467956543, (993.1995239257812, 257.2515869140625, 221.79266357421875, 188.74717712402344))","('dice', 0.9363739490509033, (400.42718505859375, 157.8569793701172, 68.80109405517578, 114.19493103027344))","('face', 0.8627020716667175, (220.8409423828125, 392.34954833984375, 91.52571868896484, 110.29039764404297))","('key', 0.6552019119262695, (658.47119140625, 184.27658081054688, 98.26364135742188, 48.73458480834961))","('ball', 0.6222873330116272, (849.9822387695312, 708.9973754882812, 120.7778549194336, 21.249019622802734))"
"('map', 0.9996944069862366, (992.9877319335938, 256.6153564453125, 221.4950408935547, 188.60899353027344))","('dice', 0.9197710156440735, (400.0576477050781, 156.82217407226562, 66.2138442993164, 113.79139709472656))","('face', 0.8681989312171936, (220.5691375732422, 393.1089172363281, 90.23883056640625, 109.11198425292969))","('key', 0.6423476934432983, (658.5162963867188, 184.4925079345703, 96.03424835205078, 50.16815948486328))","('ball', 0.6222219467163086, (848.8980712890625, 708.8903198242188, 118.2684326171875, 22.730182647705078))"
"('map', 0.9997660517692566, (991.1288452148438, 256.52105712890625, 220.63153076171875, 188.5629425048828))","('dice', 0.9223533868789673, (399.5762634277344, 156.431640625, 66.4405517578125, 117.24597930908203))","('face', 0.7709932327270508, (219.73951721191406, 392.229736328125, 89.43827819824219, 110.68152618408203))","('key', 0.5964676737785339, (657.0525512695312, 183.53634643554688, 96.74020385742188, 50.10390090942383))","('ball', 0.5732345581054688, (849.0045776367188, 708.5066528320312, 117.34806060791016, 23.144567489624023))"
"('map', 0.9997735619544983, (991.3952026367188, 255.69647216796875, 221.73851013183594, 187.73611450195312))","('dice', 0.9273489713668823, (399.2110595703125, 155.98353576660156, 67.7840576171875, 114.5859146118164))","('face', 0.8303210139274597, (220.02667236328125, 392.8663635253906, 91.40290069580078, 108.15719604492188))","('key', 0.7487062811851501, (656.0865478515625, 183.2296142578125, 93.7294921875, 48.76433563232422))","('ball', 0.5923394560813904, (849.3279418945312, 708.9697875976562, 119.66254425048828, 22.487316131591797))"
"('map', 0.9997455477714539, (992.269287109375, 256.5902404785156, 221.9822540283203, 187.0955352783203))","('dice', 0.9036139845848083, (399.6159362792969, 156.01806640625, 67.05980682373047, 114.83796691894531))","('face', 0.8513014912605286, (220.67340087890625, 393.5923156738281, 88.63399505615234, 110.27693939208984))","('key', 0.6127849817276001, (656.6036987304688, 183.25038146972656, 96.28074645996094, 50.45989990234375))","('ball', 0.5773252248764038, (849.4735107421875, 708.9470825195312, 121.6360092163086, 22.59738540649414))"
"('map', 0.9997145533561707, (992.9429931640625, 256.43603515625, 221.73851013183594, 188.79327392578125))","('dice', 0.9227770566940308, (399.7161865234375, 156.13075256347656, 67.15811157226562, 112.76812744140625))","('face', 0.8303764462471008, (221.0428009033203, 392.9324645996094, 89.70068359375, 111.01982116699219))","('ball', 0.6686046719551086, (848.9512939453125, 708.7911376953125, 117.20490264892578, 22.930837631225586))","('key', 0.6555620431900024, (657.6671142578125, 182.9534149169922, 97.79695129394531, 50.564720153808594))"
"('map', 0.9996510744094849, (992.521240234375, 255.69007873535156, 220.09352111816406, 190.0418701171875))","('dice', 0.905537486076355, (400.83843994140625, 155.46617126464844, 66.89628601074219, 110.53300476074219))","('face', 0.7539136409759521, (221.5459442138672, 392.3193359375, 88.48265838623047, 111.06047821044922))","('key', 0.7053776383399963, (659.2780151367188, 183.56161499023438, 98.47979736328125, 48.90740966796875))","('ball', 0.6329641342163086, (849.09375, 708.6016845703125, 119.51656341552734, 23.099407196044922))"
"('map', 0.9997478127479553, (993.8809204101562, 255.71243286132812, 217.9812469482422, 188.65504455566406))","('dice', 0.931598424911499, (401.9805908203125, 153.90481567382812, 66.9616470336914, 115.30150604248047))","('face', 0.7566604614257812, (221.43215942382812, 391.8956298828125, 89.56938934326172, 109.49893188476562))","('ball', 0.7047787308692932, (849.4825439453125, 708.7406005859375, 118.35508728027344, 23.681856155395508))","('key', 0.6485878229141235, (660.2657470703125, 182.21627807617188, 97.1544189453125, 51.204498291015625))"
"('map', 0.9997940063476562, (996.0242309570312, 255.12796020507812, 216.15292358398438, 187.8278045654297))","('dice', 0.9705732464790344, (401.9805908203125, 153.2386932373047, 65.63443756103516, 120.31977844238281))","('face', 0.7537023425102234, (220.99728393554688, 392.21490478515625, 87.93350982666016, 109.95433807373047))","('ball', 0.7115188241004944, (849.4825439453125, 708.1439208984375, 115.6980972290039, 24.338342666625977))","('key', 0.6703166365623474, (662.095947265625, 182.51162719726562, 98.01207733154297, 51.173255920410156))"
"('map', 0.9998424053192139, (995.0391235351562, 254.51513671875, 214.52317810058594, 187.14122009277344))","('dice', 0.9615783095359802, (402.29022216796875, 153.1739044189453, 65.25098419189453, 118.281005859375))","('face', 0.7271258234977722, (222.17904663085938, 384.3885803222656, 81.84307098388672, 104.5611572265625))","('ball', 0.660814106464386, (849.7308959960938, 708.4474487304688, 117.376708984375, 23.91425895690918))","('key', 0.633572518825531, (663.0358276367188, 182.37078857421875, 98.45574951171875, 52.08073806762695))"
"('map', 0.9997876882553101, (994.6983642578125, 254.5737762451172, 218.5941162109375, 187.50709533691406))","('dice', 0.9719357490539551, (402.12078857421875, 151.4706268310547, 65.06010437011719, 118.48332214355469))","('face', 0.7423468828201294, (221.72996520996094, 383.861328125, 82.32402801513672, 103.45027160644531))","('ball', 0.7304043769836426, (849.656982421875, 708.2166748046875, 115.72635650634766, 24.891189575195312))","('key', 0.656086266040802, (663.3690185546875, 181.49107360839844, 97.24933624267578, 52.80411148071289))"
"('map', 0.999825119972229, (994.7692260742188, 254.09373474121094, 215.28395080566406, 188.60899353027344))","('dice', 0.9768399596214294, (402.29022216796875, 151.93800354003906, 65.21913146972656, 119.23779296875))","('face', 0.7423468828201294, (222.0071258544922, 384.270263671875, 81.80311584472656, 103.82347106933594))","('ball', 0.6977247595787048, (849.273681640625, 708.117431640625, 114.8818359375, 24.842622756958008))","('key', 0.6011839509010315, (663.3690185546875, 181.96522521972656, 97.4037857055664, 52.94611358642578))"
"('map', 0.9996713995933533, (995.7514038085938, 253.645263671875, 214.96881103515625, 187.0498504638672))","('dice', 0.9827684164047241, (402.5740051269531, 151.5342254638672, 64.45930480957031, 119.23779296875))","('ball', 0.7873871922492981, (849.7771606445312, 708.1885986328125, 112.65982818603516, 25.295516967773438))","('face', 0.7512267827987671, (221.84640502929688, 384.0259094238281, 82.0230941772461, 104.71443939208984))","('key', 0.6664013266563416, (661.8212280273438, 180.0375518798828, 95.98738098144531, 52.32926940917969))"
"('map', 0.9997615218162537, (996.71142578125, 252.7147674560547, 214.91635131835938, 185.77557373046875))","('dice', 0.9725364446640015, (402.7151184082031, 151.4079132080078, 64.14533233642578, 118.9615707397461))","('ball', 0.765418529510498, (850.123291015625, 707.6090087890625, 112.30282592773438, 25.025243759155273))","('face', 0.7271340489387512, (222.94090270996094, 383.8419494628906, 80.96859741210938, 105.3683853149414))","('key', 0.724945068359375, (661.5457153320312, 180.26341247558594, 94.1767807006836, 51.53684997558594))"
"('map', 0.9998257160186768, (995.9849853515625, 252.52999877929688, 213.63465881347656, 184.91580200195312))","('dice', 0.9741941094398499, (402.69384765625, 151.0463409423828, 64.49078369140625, 119.9677963256836))","('key', 0.8004111051559448, (664.93310546875, 179.95108032226562, 93.2274169921875, 50.79362106323242))","('face', 0.7512215971946716, (222.99781799316406, 383.236083984375, 80.4366226196289, 102.570068359375))","('ball', 0.7142245769500732, (849.3641357421875, 707.8134155273438, 114.74169921875, 24.866893768310547))"
"('map', 0.9998847246170044, (996.363525390625, 253.32676696777344, 211.42945861816406, 183.07406616210938))","('dice', 0.9666431546211243, (403.0465087890625, 151.33978271484375, 64.55379486083984, 118.57012939453125))","('key', 0.8294816017150879, (665.5864868164062, 180.42662048339844, 92.25382995605469, 49.753448486328125))","('ball', 0.7450079917907715, (850.1138916015625, 707.9598388671875, 112.60482788085938, 24.577186584472656))","('face', 0.7145615220069885, (223.91456604003906, 383.8870544433594, 81.70332336425781, 104.04550170898438))"
"('map', 0.9998623132705688, (997.9430541992188, 253.0668487548828, 213.92172241210938, 185.73020935058594))","('dice', 0.9655123353004456, (402.5250244140625, 151.10166931152344, 66.0201416015625, 116.29096984863281))","('key', 0.8270761966705322, (665.6539306640625, 180.61123657226562, 93.58087158203125, 50.79362106323242))","('ball', 0.7967684268951416, (849.8236694335938, 708.2364501953125, 109.433837890625, 25.025243759155273))","('face', 0.698362410068512, (223.5464324951172, 383.6368408203125, 79.59661865234375, 104.26163482666016))"
