"('cards', 0.9955742955207825, (675.7359619140625, 646.2274169921875, 221.468017578125, 142.9681854248047))","('face', 0.9813636541366577, (157.03225708007812, 142.7455291748047, 93.23980712890625, 142.32623291015625))","('face', 0.9807758927345276, (657.794921875, 68.95065307617188, 121.60762786865234, 120.87919616699219))","('ball', 0.459087073802948, (954.7061157226562, 533.148193359375, 123.62826538085938, 139.81211853027344))"
"('cards', 0.9904458522796631, (682.5503540039062, 651.3138427734375, 202.7349090576172, 144.27650451660156))","('face', 0.9696260690689087, (655.8184814453125, 68.88556671142578, 126.83841705322266, 119.00514221191406))","('face', 0.9607824683189392, (161.48602294921875, 132.5346221923828, 85.9175033569336, 128.98977661132812))","('ball', 0.4337799847126007, (954.121826171875, 534.20361328125, 122.7635498046875, 135.5767364501953))"
"('cards', 0.9893479347229004, (680.3056640625, 651.7529296875, 192.2269287109375, 136.95095825195312))","('face', 0.9892985224723816, (164.3771209716797, 130.05072021484375, 88.93746185302734, 129.7794647216797))","('face', 0.9858400225639343, (654.9053344726562, 71.0608901977539, 129.7829132080078, 123.05284881591797))","('ball', 0.714961588382721, (956.6281127929688, 534.9736938476562, 124.85672760009766, 136.0741424560547))"
"('face', 0.988069474697113, (164.3394317626953, 127.88898468017578, 92.91030883789062, 130.92514038085938))","('face', 0.9842209219932556, (654.7181396484375, 70.26771545410156, 128.56874084472656, 123.59481048583984))","('cards', 0.972427248954773, (694.7327880859375, 652.6279296875, 203.57806396484375, 134.98829650878906))","('ball', 0.747878909111023, (957.8905639648438, 536.5107421875, 124.27130889892578, 134.85049438476562))"
"('cards', 0.9915022850036621, (703.4014892578125, 649.14892578125, 201.8952178955078, 149.4024658203125))","('face', 0.9909713864326477, (169.4695281982422, 125.24860382080078, 89.53659057617188, 129.58950805664062))","('face', 0.9903107285499573, (654.7484741210938, 76.05225372314453, 126.34391784667969, 133.76841735839844))","('ball', 0.663585364818573, (959.3079223632812, 536.5709228515625, 124.52946472167969, 132.92198181152344))"
"('face', 0.984390377998352, (655.3659057617188, 76.7874526977539, 125.06265258789062, 128.7066650390625))","('cards', 0.974865198135376, (706.2257080078125, 645.8839721679688, 218.86109924316406, 156.96473693847656))","('face', 0.9589709639549255, (174.14395141601562, 120.18311309814453, 90.36007690429688, 128.76951599121094))","('ball', 0.6171791553497314, (961.0517578125, 536.6265258789062, 126.66047668457031, 129.74778747558594))"
"('cards', 0.9858684539794922, (707.0227661132812, 649.3818359375, 205.82699584960938, 143.64825439453125))","('face', 0.9784482717514038, (656.7656860351562, 77.36102294921875, 126.46736145019531, 131.30926513671875))","('face', 0.8928786516189575, (181.96310424804688, 102.18008422851562, 82.706787109375, 110.47904205322266))","('ball', 0.638850212097168, (963.5338745117188, 536.037353515625, 126.79197692871094, 128.6124267578125))"
"('face', 0.9804049134254456, (659.2642211914062, 77.59223175048828, 125.85135650634766, 128.7380828857422))","('face', 0.9742846488952637, (181.84588623046875, 104.1707763671875, 86.80302429199219, 116.19164276123047))","('cards', 0.9691773653030396, (709.4462890625, 650.30712890625, 201.59970092773438, 137.8929901123047))","('ball', 0.7240576148033142, (965.5155029296875, 535.8642578125, 127.94249725341797, 129.43141174316406))"
"('face', 0.9768853783607483, (664.4033813476562, 77.37872314453125, 121.23707580566406, 124.04824829101562))","('cards', 0.9639007449150085, (708.190185546875, 650.2604370117188, 193.4510040283203, 138.15992736816406))","('face', 0.9498827457427979, (184.93997192382812, 99.66693878173828, 101.91753387451172, 109.68621063232422))","('ball', 0.6791337728500366, (967.3890380859375, 536.0187377929688, 127.66168212890625, 128.33013916015625))"
"('face', 0.9291115999221802, (668.8668823242188, 78.60240936279297, 121.00790405273438, 134.9492950439453))","('cards', 0.9192989468574524, (736.7191162109375, 638.6808471679688, 191.15054321289062, 164.0664825439453))","('ball', 0.726920485496521, (970.2635498046875, 538.0178833007812, 126.43649291992188, 128.98977661132812))","('face', 0.6065633893013, (192.1043701171875, 91.16019439697266, 97.69062042236328, 109.6192855834961))"
"('face', 0.9471001625061035, (673.3295288085938, 86.94050598144531, 121.10395812988281, 154.15457153320312))","('cards', 0.7426947951316833, (756.6586303710938, 630.9590454101562, 256.51177978515625, 193.36476135253906))","('ball', 0.6316227316856384, (973.3941040039062, 537.212890625, 126.56002044677734, 131.14907836914062))","('face', 0.5821526646614075, (201.3047637939453, 93.56393432617188, 81.24581909179688, 119.00514221191406))","('ball', 0.2761937081813812, (770.7325439453125, 492.2588195800781, 58.94871520996094, 48.22563934326172))"
"('face', 0.9486241936683655, (675.2678833007812, 87.51156616210938, 113.50199890136719, 152.91758728027344))","('cards', 0.787817656993866, (799.140625, 623.6878662109375, 213.58251953125, 197.6122589111328))","('ball', 0.663252592086792, (974.6591186523438, 536.4127807617188, 126.72234344482422, 128.76951599121094))","('face', 0.6503711342811584, (202.9617462158203, 96.89460754394531, 77.80973052978516, 113.98603057861328))","('cards', 0.5594815015792847, (671.3563232421875, 637.4668579101562, 200.91180419921875, 163.32711791992188))"
"('face', 0.9387027621269226, (675.1160278320312, 87.22480773925781, 110.91777801513672, 152.47023010253906))","('cards', 0.8620924949645996, (670.7630615234375, 641.1710205078125, 195.68356323242188, 157.89678955078125))","('cards', 0.8419046401977539, (802.0057373046875, 626.58251953125, 209.40032958984375, 195.45310974121094))","('ball', 0.6321905851364136, (973.4363403320312, 536.4223022460938, 127.467041015625, 125.78656768798828))","('face', 0.6214173436164856, (202.33482360839844, 96.35405731201172, 78.4008560180664, 116.50409698486328))"
"('face', 0.9279158711433411, (676.5160522460938, 78.63164520263672, 120.17985534667969, 144.8148193359375))","('cards', 0.8893023133277893, (669.3616333007812, 635.8710327148438, 192.7438507080078, 168.32664489746094))","('cards', 0.8531246185302734, (798.3736572265625, 619.7639770507812, 210.37391662597656, 198.24046325683594))","('face', 0.6539031267166138, (201.03208923339844, 95.77748107910156, 79.11227416992188, 114.50202178955078))","('ball', 0.30727076530456543, (976.168701171875, 520.6130981445312, 125.16192626953125, 110.12895965576172))"
"('face', 0.9106594920158386, (677.684814453125, 78.08950805664062, 119.35746765136719, 141.49472045898438))","('cards', 0.7905887365341187, (665.892822265625, 633.5648193359375, 188.04925537109375, 169.99928283691406))","('cards', 0.6246615052223206, (797.1731567382812, 618.862548828125, 213.37403869628906, 202.24911499023438))","('face', 0.5764514803886414, (202.11312866210938, 95.08683013916016, 77.79074096679688, 110.19619750976562))","('ball', 0.46187347173690796, (972.2203979492188, 536.4285278320312, 127.77081298828125, 130.51025390625))"
"('face', 0.9120296239852905, (677.4151000976562, 86.88243103027344, 110.804443359375, 142.77865600585938))","('face', 0.7048805952072144, (201.63511657714844, 93.3295669555664, 78.765380859375, 109.17859649658203))","('cards', 0.5713211894035339, (798.3550415039062, 618.4876708984375, 221.76559448242188, 212.26596069335938))","('ball', 0.37645015120506287, (971.7062377929688, 537.220947265625, 128.8515625, 130.28741455078125))","('cards', 0.301401823759079, (663.04443359375, 632.021728515625, 180.58047485351562, 178.44064331054688))"
"('face', 0.9340675473213196, (678.784912109375, 88.19371795654297, 111.4811019897461, 130.92514038085938))","('face', 0.8097870349884033, (204.14695739746094, 94.51419830322266, 80.1817398071289, 110.15584564208984))","('ball', 0.5951147079467773, (972.5879516601562, 537.3493041992188, 126.01276397705078, 128.33013916015625))","('cards', 0.47494596242904663, (762.998046875, 620.0927124023438, 257.6355895996094, 215.34564208984375))"
"('face', 0.9463123083114624, (677.60693359375, 88.72261047363281, 109.34154510498047, 137.9473114013672))","('face', 0.8326948285102844, (203.23060607910156, 94.25125122070312, 80.86981964111328, 112.1503677368164))","('ball', 0.5989612936973572, (972.7381591796875, 536.9849853515625, 125.4908447265625, 128.4868927001953))","('cards', 0.5479859113693237, (766.0318603515625, 621.0614013671875, 249.29969787597656, 215.8193359375))"
"('face', 0.9550825357437134, (678.623291015625, 90.23076629638672, 108.30870056152344, 134.52166748046875))","('face', 0.9120866656303406, (202.1953125, 97.49557495117188, 80.61355590820312, 111.19613647460938))","('cards', 0.8151584267616272, (762.4429321289062, 624.930419921875, 269.45855712890625, 199.06492614746094))","('ball', 0.540948748588562, (971.5194091796875, 538.9492797851562, 124.27890014648438, 132.08091735839844))"
"('face', 0.9630147218704224, (680.1150512695312, 91.56270599365234, 106.17816925048828, 138.14952087402344))","('face', 0.919325590133667, (201.59364318847656, 98.30972290039062, 80.69232177734375, 112.25994110107422))","('cards', 0.8404017686843872, (756.0955810546875, 626.9393920898438, 266.77886962890625, 199.2594451904297))","('ball', 0.5421466827392578, (971.8914184570312, 539.4481201171875, 121.95697784423828, 128.4555206298828))"
"('face', 0.9696174263954163, (679.474609375, 92.36982727050781, 107.54457092285156, 137.1748809814453))","('face', 0.8973013758659363, (199.96458435058594, 100.58634948730469, 80.06437683105469, 113.54164123535156))","('cards', 0.7686196565628052, (751.1801147460938, 625.9775390625, 273.09283447265625, 198.0469512939453))","('ball', 0.5293477177619934, (971.2928466796875, 539.9825439453125, 119.91973876953125, 127.42475891113281))"
"('face', 0.9849391579627991, (680.4932250976562, 92.21670532226562, 107.41337585449219, 148.03199768066406))","('face', 0.91816246509552, (199.2760009765625, 100.05911254882812, 78.30521392822266, 115.1749038696289))","('cards', 0.8350744247436523, (743.8837890625, 622.1494140625, 266.1080322265625, 201.2639923095703))","('ball', 0.6262399554252625, (972.6500244140625, 541.7286987304688, 120.64654541015625, 128.5182647705078))","('ball', 0.29095256328582764, (820.0230712890625, 488.33428955078125, 54.94624710083008, 48.26980972290039))"
"('face', 0.9815974235534668, (680.7703857421875, 91.843994140625, 106.90975189208984, 146.37881469726562))","('face', 0.9387773275375366, (199.31124877929688, 101.38613891601562, 82.00306701660156, 118.72945404052734))","('cards', 0.7336050271987915, (734.112548828125, 624.3333129882812, 288.2675476074219, 200.9203338623047))","('ball', 0.5860757231712341, (973.5541381835938, 541.5570678710938, 120.32296752929688, 128.86386108398438))","('ball', 0.573661744594574, (815.841064453125, 488.0535888671875, 55.22867202758789, 47.12143325805664))"
"('face', 0.9721904993057251, (682.3120727539062, 94.10997009277344, 109.42500305175781, 139.94871520996094))","('face', 0.9422635436058044, (199.185791015625, 100.81474304199219, 80.8303451538086, 118.68598175048828))","('cards', 0.7748432159423828, (734.9724731445312, 624.25830078125, 276.70013427734375, 202.24911499023438))","('ball', 0.6935820579528809, (975.5719604492188, 541.302978515625, 120.28992462158203, 130.86122131347656))","('ball', 0.4879533648490906, (808.2994995117188, 486.3615417480469, 57.69574737548828, 49.16780471801758))"
"('face', 0.9628791809082031, (683.26220703125, 96.54631042480469, 106.97174835205078, 140.05125427246094))","('face', 0.9341212511062622, (198.92324829101562, 100.92963409423828, 81.50408935546875, 121.056396484375))","('cards', 0.7463470697402954, (729.7701416015625, 626.223876953125, 270.79400634765625, 195.6918487548828))","('ball', 0.630383312702179, (975.5431518554688, 541.8367919921875, 119.03736114501953, 128.07974243164062))","('ball', 0.4679810404777527, (802.2894897460938, 485.84033203125, 55.48545837402344, 47.148765563964844))"
"('face', 0.9798594117164612, (193.93856811523438, 98.65179443359375, 103.23225402832031, 119.32515716552734))","('face', 0.9725498557090759, (682.5692749023438, 95.08683013916016, 106.9325942993164, 136.8403778076172))","('cards', 0.760703444480896, (727.4401245117188, 629.1453247070312, 276.556640625, 194.12156677246094))","('ball', 0.7517332434654236, (973.885498046875, 540.934326171875, 119.6346206665039, 128.5182647705078))","('ball', 0.5883724093437195, (800.4816284179688, 485.0818786621094, 54.825645446777344, 45.85811233520508))"
"('face', 0.9807803630828857, (193.8999786376953, 97.71686553955078, 100.65026092529297, 117.67613983154297))","('face', 0.9745580554008484, (682.4044799804688, 95.21317291259766, 106.2105712890625, 135.14712524414062))","('cards', 0.7461704015731812, (724.3736572265625, 627.3477172851562, 280.0814208984375, 195.883056640625))","('ball', 0.7254260778427124, (973.0780639648438, 541.4927978515625, 120.63182067871094, 131.08505249023438))","('ball', 0.6406087279319763, (798.612548828125, 485.4764709472656, 54.758758544921875, 45.517906188964844))"
"('face', 0.9807771444320679, (193.1962890625, 99.1270523071289, 97.83382415771484, 116.56100463867188))","('face', 0.9782145619392395, (681.2387084960938, 96.54388427734375, 104.47462463378906, 135.74234008789062))","('ball', 0.7544164657592773, (972.2565307617188, 541.513671875, 119.6200180053711, 126.927978515625))","('ball', 0.5851409435272217, (793.1156005859375, 484.7087707519531, 55.10745620727539, 45.67793273925781))","('cards', 0.5295501947402954, (725.7198486328125, 628.6068115234375, 278.8533020019531, 196.0265655517578))"
"('face', 0.9858572483062744, (193.34811401367188, 99.4633560180664, 100.05613708496094, 115.95076751708984))","('face', 0.977199912071228, (681.4840698242188, 95.9892349243164, 105.92573547363281, 134.8834228515625))","('ball', 0.7631033062934875, (972.193115234375, 541.2073974609375, 121.14091491699219, 125.02117156982422))","('cards', 0.6845107674598694, (727.0071411132812, 630.1459350585938, 279.72265625, 195.883056640625))","('ball', 0.3539964258670807, (793.2586059570312, 484.299560546875, 59.658145904541016, 46.7718620300293))"
"('face', 0.9844649434089661, (192.96812438964844, 102.06684112548828, 101.21085357666016, 117.46086120605469))","('face', 0.9600496888160706, (683.3234252929688, 95.07022094726562, 106.66533660888672, 131.8553924560547))","('cards', 0.8159871697425842, (726.27099609375, 630.419921875, 280.9546203613281, 196.07443237304688))","('ball', 0.7675251364707947, (972.3646240234375, 542.0488891601562, 118.7942123413086, 124.99065399169922))","('ball', 0.45134952664375305, (792.4564208984375, 484.23309326171875, 60.79025650024414, 46.49293518066406))"
"('face', 0.9864466190338135, (192.74969482421875, 101.89695739746094, 101.83048248291016, 119.25235748291016))","('face', 0.9680352807044983, (682.7747192382812, 96.08264923095703, 108.69612121582031, 140.77113342285156))","('cards', 0.9030188322067261, (730.2367553710938, 629.885986328125, 268.8876647949219, 195.16700744628906))","('ball', 0.751548171043396, (973.9428100585938, 542.296142578125, 121.77845764160156, 128.1422882080078))"
"('face', 0.9764672517776489, (193.2959747314453, 104.39390563964844, 97.00141143798828, 121.58955383300781))","('face', 0.919163703918457, (684.0706787109375, 96.1142349243164, 109.49180603027344, 135.44439697265625))","('cards', 0.8887640833854675, (746.7644653320312, 632.0806884765625, 266.5225524902344, 194.7862091064453))","('ball', 0.5308007597923279, (973.5120849609375, 542.134765625, 119.10276794433594, 126.58756256103516))"
"('face', 0.9704378843307495, (192.76458740234375, 104.86503601074219, 96.52892303466797, 117.0886459350586))","('face', 0.8881605863571167, (684.5792236328125, 95.30146026611328, 108.136962890625, 134.4231719970703))","('cards', 0.7767727375030518, (746.8782958984375, 630.907470703125, 276.38787841796875, 199.01634216308594))","('ball', 0.31517505645751953, (974.3213500976562, 541.6971435546875, 116.90252685546875, 124.80769348144531))"
"('face', 0.9376093149185181, (191.8702392578125, 107.52749633789062, 98.16879272460938, 120.76121520996094))","('face', 0.8752591609954834, (699.3087768554688, 96.16687774658203, 113.70980072021484, 127.58039855957031))","('cards', 0.592330813407898, (748.6621704101562, 617.8258056640625, 344.17913818359375, 215.6531524658203))"
"('face', 0.9499646425247192, (192.46524047851562, 106.68321990966797, 98.25271606445312, 116.0782241821289))","('face', 0.9028852581977844, (702.2201538085938, 95.82952117919922, 112.75239562988281, 131.6945343017578))"
"('face', 0.9537469148635864, (704.344970703125, 95.3882064819336, 121.72644805908203, 125.35737609863281))","('face', 0.8431767821311951, (193.6287841796875, 104.83321380615234, 93.38787841796875, 118.59907531738281))","('cards', 0.43101298809051514, (676.74853515625, 619.010986328125, 217.4231719970703, 191.48562622070312))"
"('face', 0.9387532472610474, (705.1489868164062, 92.73194885253906, 124.26372528076172, 126.61846923828125))","('face', 0.9120494723320007, (198.96487426757812, 105.72969818115234, 80.79087829589844, 120.11432647705078))","('cards', 0.3835378885269165, (675.9281005859375, 618.2935791015625, 212.04978942871094, 200.03932189941406))"
"('face', 0.9601529240608215, (706.6502685546875, 92.90770721435547, 123.56791687011719, 129.74778747558594))","('face', 0.9270357489585876, (199.22833251953125, 105.2630386352539, 83.39617919921875, 118.93252563476562))","('ball', 0.6926577091217041, (805.7595825195312, 488.60870361328125, 54.865814208984375, 46.56819152832031))","('cards', 0.28698432445526123, (675.9168090820312, 617.556640625, 206.632568359375, 190.64598083496094))"
"('face', 0.9646764397621155, (708.5693969726562, 90.97147369384766, 120.93406677246094, 129.90626525878906))","('face', 0.9270130395889282, (198.71009826660156, 105.38690185546875, 81.76318359375, 121.85701751708984))","('ball', 0.503855288028717, (809.0459594726562, 489.74090576171875, 57.75211715698242, 47.82406997680664))"
"('face', 0.9522494673728943, (193.4879913330078, 104.69082641601562, 96.72943878173828, 114.8800277709961))","('face', 0.9501726031303406, (708.0105590820312, 91.05440521240234, 121.52601623535156, 133.0843505859375))","('ball', 0.46292486786842346, (812.1145629882812, 490.5335998535156, 58.8624267578125, 49.19782257080078))"
"('face', 0.9583355784416199, (707.5814208984375, 90.26190185546875, 118.36719512939453, 133.76841735839844))","('face', 0.9583049416542053, (193.3155975341797, 104.6815414428711, 96.58786010742188, 113.36160278320312))","('cards', 0.30550864338874817, (732.051025390625, 605.1040649414062, 353.4315185546875, 240.86863708496094))"
"('face', 0.9734693169593811, (193.3995819091797, 104.08697509765625, 97.17918395996094, 114.22281646728516))","('face', 0.9494369626045227, (708.0020141601562, 90.23594665527344, 117.65770721435547, 134.91635131835938))","('cards', 0.34495314955711365, (734.4774169921875, 604.8431396484375, 364.5365905761719, 236.6680145263672))"
"('face', 0.9601666927337646, (194.304443359375, 104.86957550048828, 98.56504821777344, 112.39705657958984))","('face', 0.9479095935821533, (706.9481201171875, 90.70690155029297, 119.3392562866211, 133.01937866210938))","('cards', 0.44911542534828186, (738.3914184570312, 604.8431396484375, 362.7609558105469, 230.40379333496094))"
"('face', 0.9832667708396912, (199.51429748535156, 101.53398895263672, 89.82121276855469, 118.151123046875))","('face', 0.9551147222518921, (707.2985229492188, 90.98802185058594, 118.6492919921875, 131.43756103515625))","('cards', 0.5596989989280701, (740.9852294921875, 613.688720703125, 354.57666015625, 224.7233428955078))"
"('face', 0.9900941848754883, (199.36056518554688, 99.48785400390625, 93.2967300415039, 124.32112121582031))","('face', 0.9769011735916138, (707.5167846679688, 92.07969665527344, 120.80127716064453, 133.40965270996094))"
"('face', 0.9957035183906555, (201.34390258789062, 94.12779235839844, 99.12006378173828, 129.90626525878906))","('face', 0.9624864459037781, (706.8043212890625, 92.90770721435547, 123.37950897216797, 129.36822509765625))"
"('face', 0.9958428144454956, (202.643310546875, 93.37531280517578, 96.52892303466797, 126.18643188476562))","('face', 0.9691792130470276, (707.5448608398438, 93.36900329589844, 122.50157165527344, 127.9234848022461))","('ball', 0.28465527296066284, (976.7982177734375, 543.559326171875, 120.19085693359375, 117.93498229980469))"
"('face', 0.9929506182670593, (205.27870178222656, 88.67012786865234, 96.7648696899414, 120.34915161132812))","('face', 0.9641528725624084, (706.622802734375, 92.79037475585938, 121.66702270507812, 131.02105712890625))","('ball', 0.47620898485183716, (976.1207275390625, 544.8408203125, 121.56310272216797, 123.2633285522461))"
"('face', 0.9921420812606812, (205.70718383789062, 87.98921966552734, 94.8469467163086, 122.4833755493164))","('face', 0.9641467928886414, (705.0125732421875, 94.08728790283203, 124.05911254882812, 130.79734802246094))","('ball', 0.5049864053726196, (975.078857421875, 545.636962890625, 118.74346923828125, 122.96276092529297))"
"('face', 0.9795737266540527, (206.531982421875, 87.768310546875, 92.0860595703125, 116.54676818847656))","('face', 0.9714059829711914, (704.84033203125, 95.9404525756836, 123.6509017944336, 130.82928466796875))","('ball', 0.6355326175689697, (974.82861328125, 546.9132080078125, 118.08577728271484, 123.53446960449219))","('cards', 0.3700471818447113, (739.3700561523438, 646.1734008789062, 231.332763671875, 152.0983123779297))"
"('face', 0.985190212726593, (204.42828369140625, 86.97635650634766, 91.2802505493164, 119.9677963256836))","('face', 0.9691640138626099, (703.4008178710938, 95.56792449951172, 122.71859741210938, 132.04867553710938))","('ball', 0.6649034023284912, (967.7212524414062, 562.30322265625, 123.99098205566406, 126.77313232421875))","('cards', 0.44826263189315796, (742.365966796875, 643.2415771484375, 233.85972595214844, 157.2140350341797))"
"('face', 0.9821872115135193, (202.76287841796875, 86.51678466796875, 90.39318084716797, 124.56417083740234))","('face', 0.9726646542549133, (702.6829833984375, 96.351318359375, 126.79971313476562, 134.35755920410156))","('ball', 0.541840672492981, (967.5310668945312, 561.9658203125, 125.43724060058594, 126.3097152709961))","('cards', 0.4457498788833618, (746.7644653320312, 645.4701538085938, 229.28048706054688, 159.42684936523438))"
"('face', 0.9742850065231323, (201.80419921875, 86.85685729980469, 89.12222290039062, 125.2350082397461))","('face', 0.9718291163444519, (702.2201538085938, 95.88790893554688, 126.99333953857422, 137.91363525390625))","('cards', 0.6998717188835144, (745.8801879882812, 640.3322143554688, 255.81600952148438, 169.91629028320312))","('ball', 0.50553297996521, (968.5718383789062, 561.3900756835938, 123.64334869384766, 125.14331817626953))"
"('face', 0.9761806726455688, (201.84732055664062, 78.0815200805664, 81.00814056396484, 126.27889251708984))","('face', 0.9589133858680725, (701.30810546875, 95.7313232421875, 127.28822326660156, 135.27915954589844))","('ball', 0.6053218245506287, (973.8526000976562, 544.6499633789062, 119.4339828491211, 122.005859375))","('cards', 0.508635938167572, (744.589111328125, 636.6700439453125, 262.5256652832031, 181.73809814453125))"
"('face', 0.9847251772880554, (201.60189819335938, 77.89495086669922, 80.08392333984375, 126.00172424316406))","('face', 0.9280917644500732, (701.923583984375, 94.21383666992188, 120.57292938232422, 131.91978454589844))","('cards', 0.38591834902763367, (720.9894409179688, 634.3734741210938, 234.5745086669922, 196.3139190673828))","('ball', 0.302889883518219, (974.6358642578125, 543.9041137695312, 119.75151062011719, 122.5431900024414))"
"('face', 0.9779375791549683, (200.91592407226562, 75.19932556152344, 80.73173522949219, 123.50431060791016))","('face', 0.9387253522872925, (704.3551635742188, 94.9955825805664, 120.85289764404297, 134.35755920410156))"
"('face', 0.9840126037597656, (201.38336181640625, 73.98836517333984, 77.98088836669922, 124.04824829101562))","('face', 0.9132505059242249, (701.2637329101562, 93.60214233398438, 115.56172180175781, 133.7357635498047))","('ball', 0.3363425135612488, (975.280029296875, 535.3235473632812, 115.38905334472656, 108.89907836914062))"
"('face', 0.9807887077331543, (200.037841796875, 73.07256317138672, 80.59387969970703, 124.86865234375))","('face', 0.8168578147888184, (695.2332763671875, 90.85623931884766, 105.49988555908203, 125.5411376953125))"
"('face', 0.9816507697105408, (200.10110473632812, 74.8366928100586, 81.1467056274414, 127.48699188232422))","('cards', 0.9794251322746277, (653.8773193359375, 624.3118286132812, 183.3794403076172, 172.00315856933594))","('face', 0.7949215769767761, (683.0278930664062, 87.75311279296875, 93.19428253173828, 129.17884826660156))"
"('cards', 0.9789353609085083, (650.706298828125, 623.17236328125, 189.108154296875, 173.39453125))","('face', 0.9758362174034119, (200.58518981933594, 74.12496185302734, 82.54540252685547, 126.40226745605469))","('face', 0.8260594010353088, (682.7086791992188, 87.50792694091797, 85.06178283691406, 130.7015838623047))","('ball', 0.6757379174232483, (747.0601806640625, 483.1063537597656, 56.2492561340332, 45.31935501098633))"
"('face', 0.986088752746582, (201.5607452392578, 74.31031036376953, 81.12689208984375, 128.4868927001953))","('cards', 0.9497644305229187, (657.2767333984375, 624.9963989257812, 191.24391174316406, 170.06153869628906))","('face', 0.7923613786697388, (681.16650390625, 78.359130859375, 76.62210083007812, 125.78656768798828))","('ball', 0.45262718200683594, (977.7025756835938, 538.7201538085938, 119.2373275756836, 112.32847595214844))"
"('face', 0.9856540560722351, (201.56893920898438, 73.4377212524414, 81.3251953125, 128.67523193359375))","('cards', 0.8436391353607178, (660.9481201171875, 626.6524047851562, 193.59274291992188, 170.91481018066406))","('face', 0.7999725341796875, (681.5475463867188, 79.48748779296875, 78.57331085205078, 126.15563201904297))","('ball', 0.2700914144515991, (752.5770263671875, 487.588134765625, 58.73323440551758, 49.24288558959961))"
"('face', 0.9758430123329163, (201.1740264892578, 72.75532531738281, 81.26565551757812, 125.90946960449219))","('face', 0.8769777417182922, (680.8318481445312, 77.96858978271484, 75.67398834228516, 132.88954162597656))","('ball', 0.4422822892665863, (975.6795654296875, 544.5657348632812, 117.28130340576172, 122.99278259277344))","('cards', 0.335491806268692, (724.0982055664062, 628.069091796875, 259.5413818359375, 202.10104370117188))","('ball', 0.3262179493904114, (757.9576416015625, 489.4020080566406, 56.55219268798828, 49.0958366394043))"
"('face', 0.9705647826194763, (200.93026733398438, 70.93620300292969, 79.67438507080078, 124.32112121582031))","('face', 0.915748655796051, (679.7840576171875, 77.66063690185547, 76.95956420898438, 133.27943420410156))","('ball', 0.5767004489898682, (974.573486328125, 544.4661254882812, 118.98651123046875, 126.37140655517578))","('cards', 0.36843615770339966, (718.391845703125, 635.237060546875, 261.0126037597656, 195.83522033691406))"
"('face', 0.9801943302154541, (200.77493286132812, 72.32186889648438, 80.4366226196289, 127.67388153076172))","('face', 0.9042390584945679, (678.9368286132812, 77.09982299804688, 75.80342102050781, 129.14732360839844))","('cards', 0.7694822549819946, (721.644287109375, 635.3819580078125, 251.47744750976562, 182.9846954345703))","('ball', 0.5225462317466736, (973.8773193359375, 544.368896484375, 121.04483795166016, 127.0830078125))"
"('face', 0.9786199331283569, (200.44857788085938, 69.45982360839844, 81.3251953125, 123.83643341064453))","('face', 0.9564248919487, (675.7845458984375, 76.73031616210938, 79.84963989257812, 134.22640991210938))","('cards', 0.6380799412727356, (728.55322265625, 642.584228515625, 242.18324279785156, 160.85386657714844))","('ball', 0.6341589093208313, (971.5662231445312, 544.0375366210938, 124.97871398925781, 129.43141174316406))"
"('face', 0.9856486916542053, (199.6569061279297, 67.07345581054688, 86.6548080444336, 125.08222961425781))","('face', 0.9576995372772217, (675.2385864257812, 75.7090072631836, 80.4366226196289, 130.76541137695312))","('cards', 0.6038880944252014, (727.6229248046875, 641.8024291992188, 235.4782257080078, 170.06153869628906))","('ball', 0.4427199065685272, (968.5401611328125, 544.3780517578125, 125.03975677490234, 129.8428497314453))"
"('face', 0.9921461939811707, (199.98135375976562, 66.283447265625, 89.78832244873047, 129.7161102294922))","('face', 0.9743033051490784, (674.8788452148438, 74.7488021850586, 79.98622131347656, 139.84625244140625))","('cards', 0.7529125809669495, (730.3887329101562, 639.830078125, 245.49459838867188, 165.8181610107422))","('ball', 0.45092982053756714, (968.3759155273438, 543.6129150390625, 123.48497009277344, 128.76951599121094))"
"('face', 0.9906865358352661, (200.1127471923828, 64.0147705078125, 92.52549743652344, 131.5017547607422))","('face', 0.9837612509727478, (674.6544799804688, 73.44998931884766, 81.46430206298828, 137.74537658691406))","('cards', 0.5276338458061218, (727.3717041015625, 641.6434326171875, 243.17564392089844, 164.0664825439453))","('ball', 0.3856485188007355, (968.2854614257812, 542.9559326171875, 122.27001190185547, 126.80408477783203))"
"('face', 0.991887092590332, (200.04354858398438, 61.84215545654297, 96.83577728271484, 132.8246612548828))","('face', 0.9854101538658142, (675.1553344726562, 73.5081787109375, 81.96304321289062, 141.77134704589844))","('ball', 0.4860018193721771, (969.1162109375, 542.2039794921875, 122.84600067138672, 128.7066650390625))"
"('face', 0.9910998940467834, (200.35386657714844, 62.45587158203125, 95.48587799072266, 132.4684295654297))","('face', 0.9847259521484375, (675.2922973632812, 72.46604919433594, 81.76318359375, 143.4425048828125))","('ball', 0.4541659355163574, (970.0390625, 543.0814208984375, 121.79332733154297, 128.2675018310547))"
"('face', 0.9907611608505249, (200.94468688964844, 62.27234649658203, 99.13216400146484, 137.4766082763672))","('face', 0.9804583787918091, (675.2239379882812, 71.29119110107422, 80.22090148925781, 147.02349853515625))","('ball', 0.6394922733306885, (971.27392578125, 541.3021240234375, 123.18386840820312, 128.04847717285156))","('cards', 0.38155847787857056, (724.4287719726562, 641.06201171875, 267.3861083984375, 170.81053161621094))"
